CODLOCAL | DESCRLOCAL         | LOCAL_PATH                                       | LOCAL_PATH_CODES     | LOCAL_DEPTH | CODPROD | DESCRPROD                                | UNIDADE | MARCA      | NCM      | TOTAL_ESTOQUE     
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13239   | RETENTOR OLEO BICO INJETOR (30X11)       | MM      | XCMG       | 40169300 | 11                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7326    | RETENTOR PINHAO DIFERENCIAL A11205Y2729A | MM      | MERITOR    | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7149    | RETENTOR PINHAO DIFERENCIAL ARCA 5679    | MM      | ARCA       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13374   | RETENTOR PINHAO MB ARCA 5451             | MM      | ARCA       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10099   | RETENTOR RODA DIANTEIRO SABO 01549BRA    | MM      | SABÓ       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11434   | RETENTOR SABO 00047BAGF                  | MM      | SABÓ       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4359    | RETENTOR SABO 00164 BR                   | MM      | SABÓ       | 40169300 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7750    | RETENTOR SABO 00268 BR                   | MM      | SABÓ       | 40169300 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3347    | RETENTOR SABO 00289BA                    | MM      | SABÓ       | 40169300 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6721    | RETENTOR SABO 00609BR                    | MM      | GENERICO   | 40169300 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3348    | RETENTOR SABO 00790BR                    | MM      | SABÓ       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3339    | RETENTOR SABO 00911BRG                   | MM      | SABÓ       | 40169300 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 8842    | RETENTOR SABO 00912BRG                   | MM      | SABÓ       | 40169300 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13262   | RETENTOR SABO 00946BR                    | MM      | SABÓ       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3295    | RETENTOR SABO 01043B                     | MM      | SABÓ       | 40169300 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3338    | RETENTOR SABO 01046BAG                   | MM      | SABÓ       | 40169300 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10450   | RETENTOR SABO 01181BR                    | MM      | SABÓ       | 40169300 | 7                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13758   | RETENTOR SABO 01550BR                    | MM      | SABÓ       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3352    | RETENTOR SABO 01751BRG                   | MM      | SABÓ       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3335    | RETENTOR SABO 01802BR                    | MM      | SABÓ       | 40169300 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3324    | RETENTOR SABO 01810BRAG                  | MM      | SABÓ       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3343    | RETENTOR SABO 01988BRG                   | MM      | SABÓ       | 40169300 | 5                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3344    | RETENTOR SABO 02006BAG                   | MM      | SABÓ       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11730   | RETENTOR SABO 02208 BAGP                 | MM      | SABÓ       | 40169300 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3350    | RETENTOR SABO 02233BRG                   | MM      | SABÓ       | 40169300 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3325    | RETENTOR SABO 02556BAF                   | MM      | SABÓ       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12848   | RETENTOR SABO 02557BRG                   | MM      | SABÓ       | 40169300 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3292    | RETENTOR SABO 02583BRG                   | MM      | SABÓ       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6780    | RETENTOR SABO 02606 BAF                  | MM      | SABÓ       | 40169300 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13759   | RETENTOR SABO 02664BAG                   | MM      | SABÓ       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3290    | RETENTOR SABO 02713BRY                   | MM      | SABÓ       | 40169300 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3341    | RETENTOR SABO 02728BRGE                  | MM      | SABÓ       | 40169300 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13755   | RETENTOR SABO 02751BRG                   | MM      | SABÓ       | 40169300 | 6                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3291    | RETENTOR SABO 02872BRAG                  | MM      | SABÓ       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3330    | RETENTOR SABO 02990BAG                   | MM      | SABÓ       | 40169300 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4601    | RETENTOR SABO 05155GRAHF                 | MM      | SABÓ       | 40169300 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3346    | RETENTOR SABO 05266BRAGF                 | MM      | SABÓ       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4354    | RETENTOR SABO 05307 BRGP                 | MM      | SABÓ       | 40169300 | 5                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3329    | RETENTOR SABO 07691BAF                   | MM      | SABÓ       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4926    | RETENTOR SABO 5287GRAGH                  | MM      | SABÓ       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11588   | RETENTOR SABO BR 00913 40,00X80,10X10,00 | MM      | SABÓ       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11607   | RETENTOR SABÓ NBR00310B                  | MM      | SABÓ       | 40169300 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10154   | RETENTOR SABO NBR01716BR                 | MM      | SABÓ       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4935    | RETENTOR SAIDA CAMBIO FAST GEAR          | MM      | GENERICO   | 40169300 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12493   | RETENTOR TRAS. CAMBIO CIPEC 85X105X12    | MM      | SCANIA     | 84822010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 8483    | RETENTOR TRAS. DO VIRABREQUIM REFORÇADO  | MM      | XCMG       | 40169300 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5457    | RETENTOR TRASEIRO DO VIRABREQUIM         | MM      | SABÓ       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13742   | RETENTOR TRASEIRO DO VIRABREQUIM         | MM      | WEICHAI    | 84841000 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 15375   | RETENTOR TRASEIRO DO VIRABREQUIM         | MM      | SABO       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5280    | RETENTOR TRASEIRO DO VIRABREQUIM SHANGAI | MM      | XCMG       | 40169300 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5709    | RETENTOR TRASEIRO VIRABREQUIM WEICHAI    | MM      | XCMG       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13724   | RETENTOR VALVULA CUMMINS 600653F         | MM      | SPAAL      | 40169300 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9904    | RETENTOR VALVULA SABO 09203BREF          | MM      | SABO       | 84821010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13775   | RETENTOR VOLANTE                         | MM      | SKF        | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13825   | RETENTOR VOLANTE TRAS. FIAT 05245MJEF    | MM      | SABO       | 40169300 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4583    | RETIFICADOR ALTERNADOR 80A 24V           | MM      | SEG AUTOMO | None     | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11792   | RETROVISOR CONSTELLATION 2R2857513A999   | MM      | GENERICO   | 70091000 | 0                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13094   | RETROVISOR PORTA MB 00291060106 002810   | MM      | GENERICO   | 70091000 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11207   | REVESTIMENTO COLUNA DIRECAO 9704600695   | MM      | GENERICO   | 85365090 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7993    | REVITALIZADOR DE PLASTICOS EXTERNOS      | MM      | GENERICO   | 34052000 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11964   | RODA CAMINHAO 22,0X8,0  10 FUROS         | MM      | MERCEDES B | 87087010 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3537    | RODA DE LIXA COM HASTE                   | MM      | GENERICO   | 68053090 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7636    | RODA FERRO 22,5X7,5 MERCEDEZ BENZ        | MM      | MERCEDES B | 87087010 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 15020   | RODO PARA APLICAÇÃO DE PPF E INSULFILM   | MM      | GENERICO   | 82055900 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13920   | ROLAMENTO  1558108                       | MM      | EATON      | 87085099 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13960   | ROLAMENTO  ESFERA C/ RANHURA 6010N       | MM      | GENERICO   | 87085099 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6081    | ROLAMENTO 6203 DDU                       | MM      | NSK        | 84821010 | 9                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2754    | ROLAMENTO 6205 2Z                        | MM      | GENERICO   | 84821010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4625    | ROLAMENTO 6205 RS                        | MM      | GENERICO   | 84821010 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6085    | ROLAMENTO 6206                           | MM      | NSK        | 84821010 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6152    | ROLAMENTO 62201 12X32X14                 | MM      | NSK        | 84821010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6323    | ROLAMENTO 629 DDU C3                     | MM      | NSK        | 84821010 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13543   | ROLAMENTO 63/22 2RS BLINDADO NSK         | MM      | NSK        | 84821090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5315    | ROLAMENTO 6906 2RS EZO                   | MM      | GENERICO   | 84821010 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13818   | ROLAMENTO AGULHA HK2520                  | MM      | HYSTER     | 84821090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13719   | ROLAMENTO AGULHA HYSTER HK2825           | MM      | HYSTER     | 84821090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6112    | ROLAMENTO ALTERNADOR 806078 NSK          | MM      | NSK        | 84821010 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 15417   | ROLAMENTO ALTERNADOR B17126DW            | MM      | GENERICO   | 84821090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11440   | ROLAMENTO ALTERNADOR IK6003T1            | MM      | IKRO       | 85118020 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6109    | ROLAMENTO ALTERNADOR IKB823D             | MM      | IKRO       | 85118020 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 15043   | ROLAMENTO B10-50 10X27X11                | MM      | NSK        | 87085099 | 6                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11374   | ROLAMENTO CAIXA CAMBIO SINOTRUCK 50118   | MM      | GENERICO   | 87084080 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9852    | ROLAMENTO CARDAN DAILY 503356431         | MM      | GENERICO   | 84821090 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13745   | ROLAMENTO CARDAN SUPORTE REI             | MM      | SUPORTE RE | 84821090 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7519    | ROLAMENTO COMICO BOWER M86610            | MM      | GENERICO   | 84822010 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7053    | ROLAMENTO CONICO FK 44649/10             | MM      | IMA        | 84822010 | 8                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10102   | ROLAMENTO COROA DE AGULHAS ZF 0735321010 | MM      | GENERICO   | 84821010 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12459   | ROLAMENTO CUBO RODA DIANT. 33210 9X025   | MM      | SKF        | 84822010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9678    | ROLAMENTO CUBO RODA DIANTEIRO INTERNO    | MM      | VOLKSWAGEN | 84822010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7681    | ROLAMENTO DE AGULHAS EATON 3315722       | MM      | GENERICO   | 84821010 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6104    | ROLAMENTO DE AGULHAS EATON 3315737       | MM      | GENERICO   | 84821010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6153    | ROLAMENTO DE AGULHAS EIXO 50X65X20       | MM      | GENERICO   | 84821010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9861    | ROLAMENTO DE AGULHAS NTN HK1516          | MM      | GENERICO   | 84821010 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9101    | ROLAMENTO DE ESFERAS 6004DDU             | MM      | GENERICO   | 84821010 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9293    | ROLAMENTO DE ESFERAS 6006 DDU            | MM      | GENERICO   | 84821010 | 10                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6018    | ROLAMENTO DE GIRO GUINDASTE XCMG 60 70 K | MM      | GENERICO   | 84821010 | 0                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6263    | ROLAMENTO DE GIRO GUINDASTE XCMG QY25K   | MM      | GENERICO   | 84821010 | 0                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5428    | ROLAMENTO DE RODA 32210                  | MM      | VETOR      | 84822010 | 5                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10152   | ROLAMENTO DE RODA 804358                 | MM      | GENERICO   | 84822010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13893   | ROLAMENTO DE RODA VKBC4220               | MM      | SKF        | 84821010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13796   | ROLAMENTO DE ROLETES DA TORRE            | MM      | HYSTER     | 84821010 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5429    | ROLAMENTO DE ROLOS CONICOS SKF 30207     | MM      | SKF        | 84822010 | 8                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13200   | ROLAMENTO DE ROLOS DE AGULHA HK4012      | MM      | GENERICO   | 84821010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13201   | ROLAMENTO DE ROLOS DE AGULHA HK6012      | MM      | GENERICO   | 84821010 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9719    | ROLAMENTO DO CARDAN R252R 45MM           | MM      | SUPORTE RE | 84821090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2875    | ROLAMENTO DO CARDAN XCMG QY60K           | MM      | XCMG       | 84821090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9007    | ROLAMENTO DUPLO POLIA/CUBO VENTILADOR    | MM      | GENERICO   | 84821010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9677    | ROLAMENTO EIXO ENTALHADO PONTA 31594     | MM      | VOLKSWAGEN | 84822010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5273    | ROLAMENTO EMBREAGEM 1096302076           | MM      | GENERICO   | 84822010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7528    | ROLAMENTO ENCOSTO ESFERAS 28TAG12        | MM      | GENERICO   | 84821010 | 12                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4495    | ROLAMENTO ESFERA 2RS V6200               | MM      | VETOR      | 40103100 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12023   | ROLAMENTO ESFERAS AR COND. 35BG05S7DL    | MM      | VETOR      | 84821010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3114    | ROLAMENTO HYSTER 2027664                 | MM      | HYSTER     | 84821090 | 8                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13906   | ROLAMENTO HYSTER 4126732                 | MM      | HYSTER     | 84821090 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6874    | ROLAMENTO NJ307ET2XC3  /  NCL307E/YA     | MM      | GENERICO   | 84821010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2751    | ROLAMENTO NSK 51208 ENCOSTO              | MM      | NSK        | 84821010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3635    | ROLAMENTO NSK 6002 DDU C3                | MM      | NSK        | 84821090 | 5                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3636    | ROLAMENTO NSK 6003 DDU C3                | MM      | GENERICO   | 84821090 | 5                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2768    | ROLAMENTO NSK 6202 2RSR C3               | MM      | NSK        | 84821090 | 5                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13808   | ROLAMENTO NSK 6208 2RS C3                | MM      | NSK        | 84821090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11441   | ROLAMENTO NSK B17-99T1XDDG               | MM      | NSK        | 84821090 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 2752    | ROLAMENTO NTN 51109                      | MM      | NTN        | 84821010 | 1                 
